sales_id,order_id,product_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,product_type,product_name,size,colour,price,description
4030,802,716,119,2,238,501,52930,2021-10-05,2021-10-23,Archibaldo Taffurelli,Genderqueer,73.0,457 Evans View RdApt. 385,2482,Kiehnchester,Tasmania,Australia,Jacket,Trench Coat,S,green,112,"A green coloured, S sized, Trench Coat Jacket"
4031,803,511,102,2,204,625,25565,2021-04-03,2021-04-16,Zorina Rabl,Bigender,31.0,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia,Jacket,Windbreaker,S,blue,109,"A blue coloured, S sized, Windbreaker Jacket"
4032,803,861,113,3,339,625,25565,2021-04-03,2021-04-16,Zorina Rabl,Bigender,31.0,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia,Trousers,Chinos,S,blue,100,"A blue coloured, S sized, Chinos Trousers"
4033,803,930,96,3,288,625,25565,2021-04-03,2021-04-16,Zorina Rabl,Bigender,31.0,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia,Trousers,Drawstring,XS,blue,104,"A blue coloured, XS sized, Drawstring Trousers"
4034,803,399,119,1,119,625,25565,2021-04-03,2021-04-16,Zorina Rabl,Bigender,31.0,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia,Shirt,Casual Slim Fit,XL,yellow,113,"A yellow coloured, XL sized, Casual Slim Fit Shirt"
4035,804,923,96,1,96,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40.0,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,Trousers,Drawstring,L,yellow,104,"A yellow coloured, L sized, Drawstring Trousers"
4036,804,1133,102,1,102,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40.0,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,Trousers,Cargo Pants,L,yellow,106,"A yellow coloured, L sized, Cargo Pants Trousers"
4037,804,332,109,1,109,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40.0,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,Shirt,Mandarin Collar,M,green,108,"A green coloured, M sized, Mandarin Collar Shirt"
4038,804,710,119,3,357,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40.0,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,Jacket,Trench Coat,XS,yellow,112,"A yellow coloured, XS sized, Trench Coat Jacket"
4039,804,554,98,1,98,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40.0,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,Jacket,Leather,XL,indigo,113,"A indigo coloured, XL sized, Leather Jacket"
4040,804,995,106,2,212,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40.0,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,Trousers,Wool,XS,green,111,"A green coloured, XS sized, Wool Trousers"
4041,804,509,102,3,306,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40.0,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,Jacket,Windbreaker,XL,green,109,"A green coloured, XL sized, Windbreaker Jacket"
4042,804,962,97,3,291,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40.0,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,Trousers,Slim-Fit,M,green,119,"A green coloured, M sized, Slim-Fit Trousers"
4043,805,1054,93,2,186,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21.0,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,Trousers,Joggers,XL,red,94,"A red coloured, XL sized, Joggers Trousers"
4044,805,258,95,2,190,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21.0,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,Shirt,Polo,L,yellow,117,"A yellow coloured, L sized, Polo Shirt"
4045,805,1166,99,1,99,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21.0,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,Trousers,High-Waisted,S,yellow,98,"A yellow coloured, S sized, High-Waisted Trousers"
4046,805,25,96,3,288,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21.0,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,Shirt,Oxford Cloth,XS,indigo,114,"A indigo coloured, XS sized, Oxford Cloth Shirt"
4047,805,453,107,2,214,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21.0,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,Jacket,Denim,L,violet,92,"A violet coloured, L sized, Denim Jacket"
4048,805,715,119,2,238,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21.0,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,Jacket,Trench Coat,XS,green,112,"A green coloured, XS sized, Trench Coat Jacket"
4049,805,798,91,2,182,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21.0,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,Jacket,Pullover,L,indigo,114,"A indigo coloured, L sized, Pullover Jacket"
4050,806,522,102,1,102,684,41441,2021-08-01,2021-08-16,Camala Llywarch,Agender,78.0,2079 Phoebe AvenueSuite 629,8834,Laurenview,Western Australia,Australia,Jacket,Windbreaker,M,violet,109,"A violet coloured, M sized, Windbreaker Jacket"
4051,806,482,118,3,354,684,41441,2021-08-01,2021-08-16,Camala Llywarch,Agender,78.0,2079 Phoebe AvenueSuite 629,8834,Laurenview,Western Australia,Australia,Jacket,Puffer,M,indigo,110,"A indigo coloured, M sized, Puffer Jacket"
4052,807,897,94,1,94,636,47092,2021-02-17,2021-03-03,Nara Legerwood,Male,24.0,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,Trousers,Cords,M,blue,113,"A blue coloured, M sized, Cords Trousers"
4053,807,1017,90,1,90,636,47092,2021-02-17,2021-03-03,Nara Legerwood,Male,24.0,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,Trousers,Relaxed Leg,M,red,95,"A red coloured, M sized, Relaxed Leg Trousers"
4054,807,26,96,2,192,636,47092,2021-02-17,2021-03-03,Nara Legerwood,Male,24.0,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,Shirt,Oxford Cloth,S,indigo,114,"A indigo coloured, S sized, Oxford Cloth Shirt"
4055,807,199,98,2,196,636,47092,2021-02-17,2021-03-03,Nara Legerwood,Male,24.0,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,Shirt,Camp Collared,XL,blue,112,"A blue coloured, XL sized, Camp Collared Shirt"
4056,808,309,105,2,210,219,50929,2021-10-13,2021-10-30,Jerald MacMeeking,Male,44.0,5040 Isabel TerraceSuite 158,8174,Connellyport,Tasmania,Australia,Shirt,Cuban Collar,XL,indigo,93,"A indigo coloured, XL sized, Cuban Collar Shirt"
4057,808,1195,105,1,105,219,50929,2021-10-13,2021-10-30,Jerald MacMeeking,Male,44.0,5040 Isabel TerraceSuite 158,8174,Connellyport,Tasmania,Australia,Trousers,Pleated,XS,orange,90,"A orange coloured, XS sized, Pleated Trousers"
4058,808,378,94,3,282,219,50929,2021-10-13,2021-10-30,Jerald MacMeeking,Male,44.0,5040 Isabel TerraceSuite 158,8174,Connellyport,Tasmania,Australia,Shirt,Henley,L,indigo,92,"A indigo coloured, L sized, Henley Shirt"
4059,808,551,98,1,98,219,50929,2021-10-13,2021-10-30,Jerald MacMeeking,Male,44.0,5040 Isabel TerraceSuite 158,8174,Connellyport,Tasmania,Australia,Jacket,Leather,S,indigo,113,"A indigo coloured, S sized, Leather Jacket"
4060,808,850,113,2,226,219,50929,2021-10-13,2021-10-30,Jerald MacMeeking,Male,44.0,5040 Isabel TerraceSuite 158,8174,Connellyport,Tasmania,Australia,Trousers,Chinos,XS,yellow,100,"A yellow coloured, XS sized, Chinos Trousers"
4061,809,398,119,3,357,73,26098,2021-02-11,2021-02-25,Jehanna Water,Polygender,48.0,672 Graham MewsApt. 407,5208,Monahanside,South Australia,Australia,Shirt,Casual Slim Fit,L,yellow,113,"A yellow coloured, L sized, Casual Slim Fit Shirt"
4062,809,824,117,2,234,73,26098,2021-02-11,2021-02-25,Jehanna Water,Polygender,48.0,672 Graham MewsApt. 407,5208,Monahanside,South Australia,Australia,Jacket,Shearling,XL,green,95,"A green coloured, XL sized, Shearling Jacket"
4063,809,512,102,1,102,73,26098,2021-02-11,2021-02-25,Jehanna Water,Polygender,48.0,672 Graham MewsApt. 407,5208,Monahanside,South Australia,Australia,Jacket,Windbreaker,M,blue,109,"A blue coloured, M sized, Windbreaker Jacket"
4064,809,778,91,1,91,73,26098,2021-02-11,2021-02-25,Jehanna Water,Polygender,48.0,672 Graham MewsApt. 407,5208,Monahanside,South Australia,Australia,Jacket,Pullover,L,orange,114,"A orange coloured, L sized, Pullover Jacket"
4065,809,136,92,1,92,73,26098,2021-02-11,2021-02-25,Jehanna Water,Polygender,48.0,672 Graham MewsApt. 407,5208,Monahanside,South Australia,Australia,Shirt,Denim,S,violet,115,"A violet coloured, S sized, Denim Shirt"
4066,810,1221,105,2,210,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52.0,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,Trousers,Pleated,S,violet,90,"A violet coloured, S sized, Pleated Trousers"
4067,810,356,94,1,94,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52.0,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,Shirt,Henley,S,orange,92,"A orange coloured, S sized, Henley Shirt"
4068,810,689,113,2,226,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52.0,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,Jacket,Parka,XL,blue,119,"A blue coloured, XL sized, Parka Jacket"
4069,810,762,109,1,109,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52.0,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,Jacket,Peacoat,M,indigo,102,"A indigo coloured, M sized, Peacoat Jacket"
4070,810,1202,105,3,315,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52.0,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,Trousers,Pleated,M,yellow,90,"A yellow coloured, M sized, Pleated Trousers"
4071,810,130,92,3,276,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52.0,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,Shirt,Denim,XS,indigo,115,"A indigo coloured, XS sized, Denim Shirt"
4072,810,691,113,3,339,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52.0,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,Jacket,Parka,S,indigo,119,"A indigo coloured, S sized, Parka Jacket"
4073,810,1166,99,3,297,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52.0,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,Trousers,High-Waisted,S,yellow,98,"A yellow coloured, S sized, High-Waisted Trousers"
4074,810,1025,90,3,270,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52.0,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,Trousers,Relaxed Leg,XS,yellow,95,"A yellow coloured, XS sized, Relaxed Leg Trousers"
4075,811,976,97,1,97,764,23731,2021-10-22,2021-10-24,Brod Phifer,Polygender,32.0,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,Trousers,Slim-Fit,S,violet,119,"A violet coloured, S sized, Slim-Fit Trousers"
4076,811,521,102,2,204,764,23731,2021-10-22,2021-10-24,Brod Phifer,Polygender,32.0,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,Jacket,Windbreaker,S,violet,109,"A violet coloured, S sized, Windbreaker Jacket"
4077,811,287,105,3,315,764,23731,2021-10-22,2021-10-24,Brod Phifer,Polygender,32.0,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,Shirt,Cuban Collar,M,orange,93,"A orange coloured, M sized, Cuban Collar Shirt"
4078,812,796,91,1,91,183,51668,2021-07-09,2021-07-13,Martin O'Mailey,Female,44.0,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,Jacket,Pullover,S,indigo,114,"A indigo coloured, S sized, Pullover Jacket"
4079,812,7,96,3,288,183,51668,2021-07-09,2021-07-13,Martin O'Mailey,Female,44.0,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,Shirt,Oxford Cloth,M,orange,114,"A orange coloured, M sized, Oxford Cloth Shirt"
4080,812,717,119,2,238,183,51668,2021-07-09,2021-07-13,Martin O'Mailey,Female,44.0,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,Jacket,Trench Coat,M,green,112,"A green coloured, M sized, Trench Coat Jacket"
4081,812,900,94,2,188,183,51668,2021-07-09,2021-07-13,Martin O'Mailey,Female,44.0,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,Trousers,Cords,XS,indigo,113,"A indigo coloured, XS sized, Cords Trousers"
4082,813,272,95,2,190,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42.0,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Shirt,Polo,M,indigo,117,"A indigo coloured, M sized, Polo Shirt"
4083,813,474,118,2,236,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42.0,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Jacket,Puffer,XL,green,110,"A green coloured, XL sized, Puffer Jacket"
4084,813,567,100,3,300,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42.0,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Jacket,Bomber,M,orange,90,"A orange coloured, M sized, Bomber Jacket"
4085,813,583,100,1,100,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42.0,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Jacket,Bomber,L,blue,90,"A blue coloured, L sized, Bomber Jacket"
4086,813,259,95,3,285,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42.0,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Shirt,Polo,XL,yellow,117,"A yellow coloured, XL sized, Polo Shirt"
4087,813,251,95,3,285,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42.0,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Shirt,Polo,S,orange,117,"A orange coloured, S sized, Polo Shirt"
4088,813,431,107,3,321,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42.0,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Jacket,Denim,S,yellow,92,"A yellow coloured, S sized, Denim Jacket"
4089,813,1248,112,2,224,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42.0,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Trousers,Tracksuit Bottoms,L,blue,91,"A blue coloured, L sized, Tracksuit Bottoms Trousers"
4090,813,164,91,1,91,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42.0,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Shirt,Linen,XL,blue,116,"A blue coloured, XL sized, Linen Shirt"
4091,814,398,119,3,357,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32.0,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Shirt,Casual Slim Fit,L,yellow,113,"A yellow coloured, L sized, Casual Slim Fit Shirt"
4092,814,11,96,3,288,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32.0,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Shirt,Oxford Cloth,S,yellow,114,"A yellow coloured, S sized, Oxford Cloth Shirt"
4093,814,983,106,1,106,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32.0,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Trousers,Wool,L,red,111,"A red coloured, L sized, Wool Trousers"
4094,814,488,118,3,354,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32.0,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Jacket,Puffer,L,violet,110,"A violet coloured, L sized, Puffer Jacket"
4095,814,342,109,2,218,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32.0,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Shirt,Mandarin Collar,M,indigo,108,"A indigo coloured, M sized, Mandarin Collar Shirt"
4096,814,49,104,2,208,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32.0,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Shirt,Dress,XL,yellow,119,"A yellow coloured, XL sized, Dress Shirt"
4097,814,727,119,3,357,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32.0,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Jacket,Trench Coat,M,indigo,112,"A indigo coloured, M sized, Trench Coat Jacket"
4098,815,1204,105,3,315,572,50066,2021-05-02,2021-05-17,Raquela Swinnard,Agender,27.0,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia,Trousers,Pleated,XL,yellow,90,"A yellow coloured, XL sized, Pleated Trousers"
4099,815,927,96,2,192,572,50066,2021-05-02,2021-05-17,Raquela Swinnard,Agender,27.0,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia,Trousers,Drawstring,M,green,104,"A green coloured, M sized, Drawstring Trousers"
4100,815,1059,93,1,93,572,50066,2021-05-02,2021-05-17,Raquela Swinnard,Agender,27.0,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia,Trousers,Joggers,XL,orange,94,"A orange coloured, XL sized, Joggers Trousers"
4101,815,448,107,2,214,572,50066,2021-05-02,2021-05-17,Raquela Swinnard,Agender,27.0,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia,Jacket,Denim,L,indigo,92,"A indigo coloured, L sized, Denim Jacket"
4102,815,903,94,1,94,572,50066,2021-05-02,2021-05-17,Raquela Swinnard,Agender,27.0,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia,Trousers,Cords,L,indigo,113,"A indigo coloured, L sized, Cords Trousers"
4103,815,1025,90,3,270,572,50066,2021-05-02,2021-05-17,Raquela Swinnard,Agender,27.0,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia,Trousers,Relaxed Leg,XS,yellow,95,"A yellow coloured, XS sized, Relaxed Leg Trousers"
4104,815,556,98,2,196,572,50066,2021-05-02,2021-05-17,Raquela Swinnard,Agender,27.0,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia,Jacket,Leather,S,violet,113,"A violet coloured, S sized, Leather Jacket"
4105,815,702,119,2,238,572,50066,2021-05-02,2021-05-17,Raquela Swinnard,Agender,27.0,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia,Jacket,Trench Coat,M,red,112,"A red coloured, M sized, Trench Coat Jacket"
4106,816,954,97,1,97,620,32362,2021-02-02,2021-02-06,Phillipe Gatecliffe,Male,35.0,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Trousers,Slim-Fit,XL,orange,119,"A orange coloured, XL sized, Slim-Fit Trousers"
4107,816,595,112,3,336,620,32362,2021-02-02,2021-02-06,Phillipe Gatecliffe,Male,35.0,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Jacket,Cardigan,XS,red,118,"A red coloured, XS sized, Cardigan Jacket"
4108,816,1085,115,2,230,620,32362,2021-02-02,2021-02-06,Phillipe Gatecliffe,Male,35.0,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Trousers,Cropped,XS,red,99,"A red coloured, XS sized, Cropped Trousers"
4109,816,460,118,1,118,620,32362,2021-02-02,2021-02-06,Phillipe Gatecliffe,Male,35.0,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Jacket,Puffer,XS,orange,110,"A orange coloured, XS sized, Puffer Jacket"
4110,816,271,95,1,95,620,32362,2021-02-02,2021-02-06,Phillipe Gatecliffe,Male,35.0,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Shirt,Polo,S,indigo,117,"A indigo coloured, S sized, Polo Shirt"
4111,816,214,106,1,106,620,32362,2021-02-02,2021-02-06,Phillipe Gatecliffe,Male,35.0,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Shirt,Chambray,XL,red,105,"A red coloured, XL sized, Chambray Shirt"
4112,817,783,91,1,91,944,35818,2021-06-27,2021-07-05,Peri Pilsworth,Genderfluid,36.0,409 Alyssa CourtApt. 204,8196,Walterland,Victoria,Australia,Jacket,Pullover,L,yellow,114,"A yellow coloured, L sized, Pullover Jacket"
4113,817,181,98,1,98,944,35818,2021-06-27,2021-07-05,Peri Pilsworth,Genderfluid,36.0,409 Alyssa CourtApt. 204,8196,Walterland,Victoria,Australia,Shirt,Camp Collared,S,orange,112,"A orange coloured, S sized, Camp Collared Shirt"
4114,817,1153,102,3,306,944,35818,2021-06-27,2021-07-05,Peri Pilsworth,Genderfluid,36.0,409 Alyssa CourtApt. 204,8196,Walterland,Victoria,Australia,Trousers,Cargo Pants,L,violet,106,"A violet coloured, L sized, Cargo Pants Trousers"
4115,817,149,91,1,91,944,35818,2021-06-27,2021-07-05,Peri Pilsworth,Genderfluid,36.0,409 Alyssa CourtApt. 204,8196,Walterland,Victoria,Australia,Shirt,Linen,XL,orange,116,"A orange coloured, XL sized, Linen Shirt"
4116,817,622,112,2,224,944,35818,2021-06-27,2021-07-05,Peri Pilsworth,Genderfluid,36.0,409 Alyssa CourtApt. 204,8196,Walterland,Victoria,Australia,Jacket,Cardigan,M,indigo,118,"A indigo coloured, M sized, Cardigan Jacket"
4117,818,1240,112,1,112,865,16625,2021-03-15,2021-04-10,Ondrea Apark,Agender,44.0,97 Rowe CrestApt. 828,6913,North Riley,Victoria,Australia,Trousers,Tracksuit Bottoms,XS,green,91,"A green coloured, XS sized, Tracksuit Bottoms Trousers"
4118,818,931,96,3,288,865,16625,2021-03-15,2021-04-10,Ondrea Apark,Agender,44.0,97 Rowe CrestApt. 828,6913,North Riley,Victoria,Australia,Trousers,Drawstring,S,blue,104,"A blue coloured, S sized, Drawstring Trousers"
4119,819,843,113,2,226,461,48601,2021-01-19,2021-01-22,Alina Strotton,Female,54.0,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,Trousers,Chinos,L,red,100,"A red coloured, L sized, Chinos Trousers"
4120,819,109,92,2,184,461,48601,2021-01-19,2021-01-22,Alina Strotton,Female,54.0,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,Shirt,Denim,XL,red,115,"A red coloured, XL sized, Denim Shirt"
4121,819,1144,102,2,204,461,48601,2021-01-19,2021-01-22,Alina Strotton,Female,54.0,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,Trousers,Cargo Pants,XL,blue,106,"A blue coloured, XL sized, Cargo Pants Trousers"
4122,819,130,92,3,276,461,48601,2021-01-19,2021-01-22,Alina Strotton,Female,54.0,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,Shirt,Denim,XS,indigo,115,"A indigo coloured, XS sized, Denim Shirt"
4123,820,292,105,2,210,801,33182,2021-09-25,2021-10-03,Morgana Weymouth,Female,64.0,843 Goodwin MewsApt. 699,3128,Blakeborough,Australian Capital Territory,Australia,Shirt,Cuban Collar,M,yellow,93,"A yellow coloured, M sized, Cuban Collar Shirt"
4124,820,1118,115,1,115,801,33182,2021-09-25,2021-10-03,Morgana Weymouth,Female,64.0,843 Goodwin MewsApt. 699,3128,Blakeborough,Australian Capital Territory,Australia,Trousers,Cropped,L,violet,99,"A violet coloured, L sized, Cropped Trousers"
4125,820,1163,99,1,99,801,33182,2021-09-25,2021-10-03,Morgana Weymouth,Female,64.0,843 Goodwin MewsApt. 699,3128,Blakeborough,Australian Capital Territory,Australia,Trousers,High-Waisted,L,orange,98,"A orange coloured, L sized, High-Waisted Trousers"
4126,820,1085,115,2,230,801,33182,2021-09-25,2021-10-03,Morgana Weymouth,Female,64.0,843 Goodwin MewsApt. 699,3128,Blakeborough,Australian Capital Territory,Australia,Trousers,Cropped,XS,red,99,"A red coloured, XS sized, Cropped Trousers"
4127,820,748,109,1,109,801,33182,2021-09-25,2021-10-03,Morgana Weymouth,Female,64.0,843 Goodwin MewsApt. 699,3128,Blakeborough,Australian Capital Territory,Australia,Jacket,Peacoat,L,yellow,102,"A yellow coloured, L sized, Peacoat Jacket"
4128,820,591,100,2,200,801,33182,2021-09-25,2021-10-03,Morgana Weymouth,Female,64.0,843 Goodwin MewsApt. 699,3128,Blakeborough,Australian Capital Territory,Australia,Jacket,Bomber,S,violet,90,"A violet coloured, S sized, Bomber Jacket"
4129,820,1165,99,1,99,801,33182,2021-09-25,2021-10-03,Morgana Weymouth,Female,64.0,843 Goodwin MewsApt. 699,3128,Blakeborough,Australian Capital Territory,Australia,Trousers,High-Waisted,XS,yellow,98,"A yellow coloured, XS sized, High-Waisted Trousers"
4130,821,961,97,3,291,118,27802,2021-01-03,2021-01-10,Meghan Simic,Male,57.0,164 Fisher RidgeSuite 516,9963,South Cameron,Australian Capital Territory,Australia,Trousers,Slim-Fit,S,green,119,"A green coloured, S sized, Slim-Fit Trousers"
4131,821,317,109,2,218,118,27802,2021-01-03,2021-01-10,Meghan Simic,Male,57.0,164 Fisher RidgeSuite 516,9963,South Cameron,Australian Capital Territory,Australia,Shirt,Mandarin Collar,M,red,108,"A red coloured, M sized, Mandarin Collar Shirt"
4132,821,1084,93,3,279,118,27802,2021-01-03,2021-01-10,Meghan Simic,Male,57.0,164 Fisher RidgeSuite 516,9963,South Cameron,Australian Capital Territory,Australia,Trousers,Joggers,XL,violet,94,"A violet coloured, XL sized, Joggers Trousers"
4133,822,715,119,1,119,524,17615,2021-09-05,2021-09-12,Beverlie Bansal,Agender,80.0,0358 Ashley WayApt. 506,3345,Port Sebastianland,Queensland,Australia,Jacket,Trench Coat,XS,green,112,"A green coloured, XS sized, Trench Coat Jacket"
4134,822,662,93,2,186,524,17615,2021-09-05,2021-09-12,Beverlie Bansal,Agender,80.0,0358 Ashley WayApt. 506,3345,Port Sebastianland,Queensland,Australia,Jacket,Coach,M,violet,115,"A violet coloured, M sized, Coach Jacket"
4135,822,857,113,2,226,524,17615,2021-09-05,2021-09-12,Beverlie Bansal,Agender,80.0,0358 Ashley WayApt. 506,3345,Port Sebastianland,Queensland,Australia,Trousers,Chinos,M,green,100,"A green coloured, M sized, Chinos Trousers"
4136,822,181,98,1,98,524,17615,2021-09-05,2021-09-12,Beverlie Bansal,Agender,80.0,0358 Ashley WayApt. 506,3345,Port Sebastianland,Queensland,Australia,Shirt,Camp Collared,S,orange,112,"A orange coloured, S sized, Camp Collared Shirt"
4137,822,952,97,1,97,524,17615,2021-09-05,2021-09-12,Beverlie Bansal,Agender,80.0,0358 Ashley WayApt. 506,3345,Port Sebastianland,Queensland,Australia,Trousers,Slim-Fit,M,orange,119,"A orange coloured, M sized, Slim-Fit Trousers"
